Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Predicted_Label
3389,6,02/03/2018 02:24:06,3834907,14,8,1441,1731.0,725,0,102.9285714,191.1489408,1179,0,216.375,405.4647906,827.1387025,5.736775364,182614.619,246498.4016,953144.0,114.0,3834907.0,294992.8462,320583.2322,1176537.0,22412.0,3790607.0,541515.2857,317412.0237,953144.0,156621.0,0,0,0,0,292,172,3.650675231,2.086100132,0,1179,137.9130435,278.89472,77782.26482,0,0,1,1,0,0,0,1,0,144.1818182,102.9285714,216.375,0,0,0,0,0,0,14,1441,8,1731,8192,62644,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
50656,6,02/03/2018 12:27:10,10688,2,1,38,0.0,38,0,19.0,26.87005769,0,0,0.0,0.0,3555.389222,280.6886228,5344.0,7530.68722,10669.0,19.0,10688.0,10688.0,0.0,10688.0,10688.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,40,20,187.1257485,93.56287425,0,38,19.0,21.93931023,481.3333333,0,1,0,0,1,0,0,0,0,25.33333333,19.0,0.0,0,0,0,0,0,0,2,38,1,0,176,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 03:34:40,488,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4098.360656,488.0,0.0,488.0,488.0,488.0,488.0,0.0,488.0,488.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4098.360656,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
23921,6,02/03/2018 02:01:20,86210685,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.02319898,86200000.0,0.0,86200000.0,86200000.0,86200000.0,86200000.0,0.0,86200000.0,86200000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.02319898,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62559,-1,0,20,0.0,0.0,0.0,0.0,86200000.0,0.0,86200000.0,86200000.0,Benign
80,6,02/03/2018 12:38:18,53775603,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.037191587,53800000.0,0.0,53800000.0,53800000.0,53800000.0,53800000.0,0.0,53800000.0,53800000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.037191587,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,279,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 08:52:44,1011,1,1,33,161.0,33,33,33.0,0.0,161,161,161.0,0.0,191889.2186,1978.239367,1011.0,0.0,1011.0,1011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,989.1196835,989.1196835,33,161,75.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,113.5,33.0,161.0,0,0,0,0,0,0,1,33,1,161,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3691,6,02/03/2018 02:32:54,5108005,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.391542295,5108005.0,0.0,5108005.0,5108005.0,5108005.0,5108005.0,0.0,5108005.0,5108005.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,0.391542295,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,64000,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,02/03/2018 04:24:15,4080648,14,8,1439,1731.0,725,0,102.7857143,191.1971108,1179,0,216.375,405.4647906,776.8374043,5.391300597,194316.5714,255443.5093,937473.0,57.0,4080648.0,313896.0,340139.4906,1225238.0,42397.0,4030662.0,575808.8571,312953.7974,937473.0,170138.0,0,0,0,0,292,172,3.430827653,1.960472944,0,1179,137.826087,278.9256421,77799.51383,0,0,1,1,0,0,0,1,0,144.0909091,102.7857143,216.375,0,0,0,0,0,0,14,1439,8,1731,8192,62646,7,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 11:35:23,10138,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44880.64707,690.4714934,1689.666667,3685.563711,9203.0,2.0,628.0,314.0,306.884343,531.0,97.0,9640.0,3213.333333,5191.719593,9203.0,2.0,0,0,0,0,72,92,295.9163543,394.5551391,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 02:57:13,480,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4166.666667,480.0,0.0,480.0,480.0,480.0,480.0,0.0,480.0,480.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4166.666667,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 03:51:46,13310,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,34184.82344,525.9203606,2218.333333,4986.983403,12391.0,23.0,543.0,271.5,310.4198769,491.0,52.0,12842.0,4280.666667,7026.310578,12391.0,36.0,0,0,0,0,72,92,225.3944403,300.5259204,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
53,17,02/03/2018 10:32:31,2118,1,1,35,83.0,35,35,35.0,0.0,83,83,83.0,0.0,55712.93673,944.2870633,2118.0,0.0,2118.0,2118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,472.1435316,472.1435316,35,83,51.0,27.71281292,768.0,0,0,0,0,0,0,0,0,1,76.5,35.0,83.0,0,0,0,0,0,0,1,35,1,83,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 02:13:23,481,1,1,34,50.0,34,34,34.0,0.0,50,50,50.0,0.0,174636.1746,4158.004158,481.0,0.0,481.0,481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,2079.002079,2079.002079,34,50,39.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,59.0,34.0,50.0,0,0,0,0,0,0,1,34,1,50,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 05:22:05,5183078,9,7,912,4752.0,517,0,101.3333333,191.9133919,1460,0,678.8571429,663.2805913,1092.78695,3.086968786,345538.5333,1240771.973,4829190.0,15.0,5183078.0,647884.75,1689994.659,4829190.0,19.0,236703.0,39450.5,43103.13489,80882.0,19.0,0,0,0,0,192,152,1.736419942,1.350548844,0,1460,333.1764706,522.3460581,272845.4044,0,0,0,1,0,0,0,0,0,354.0,101.3333333,678.8571429,0,0,0,0,0,0,9,912,7,4752,8192,245,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
3389,6,02/03/2018 01:15:53,4111397,10,7,1148,1581.0,677,0,114.8,210.0924664,1173,0,225.8571429,430.0986044,663.7646523,4.134847596,256962.3125,618601.9847,2381377.0,66.0,4111397.0,456821.8889,796938.9332,2381377.0,66.0,4084023.0,680670.5,941707.8988,2455849.0,19049.0,0,0,0,0,212,152,2.432263292,1.702584304,0,1173,151.6111111,305.0826578,93075.4281,0,0,1,1,0,0,0,1,0,160.5294118,114.8,225.8571429,0,0,0,0,0,0,10,1148,7,1581,8192,62852,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,02/03/2018 03:58:58,119430160,23,19,2171,4236.0,432,0,94.39130435,181.9349882,706,0,222.9473684,337.1622547,53.64641561,0.351669963,2912930.732,4423601.79,10000000.0,16.0,119000000.0,5428643.636,4804443.389,10000000.0,11197.0,114000000.0,6341817.167,4747955.635,10000000.0,12890.0,0,0,0,0,484,524,0.19258117,0.159088793,0,706,149.0,265.881463,70692.95238,0,0,0,1,0,0,0,0,0,152.547619,94.39130435,222.9473684,0,0,0,0,0,0,23,2171,19,4236,8192,189,16,20,381537.9091,1228095.778,4084386.0,11165.0,9995453.636,17167.91971,10000000.0,9943721.0,Benign
8080,6,02/03/2018 02:12:24,10906,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41720.15404,641.8485237,1817.666667,3862.578137,9683.0,1.0,636.0,318.0,370.5239533,580.0,56.0,10346.0,3448.666667,5409.197199,9683.0,1.0,0,0,0,0,72,92,275.0779387,366.770585,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 11:23:26,29610,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,15366.43026,236.4066194,4935.0,10934.94444,27227.0,1.0,1189.0,594.5,762.9682169,1134.0,55.0,28490.0,9496.666667,15367.85835,27227.0,1.0,0,0,0,0,72,92,101.3171226,135.0894968,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 12:50:46,10889,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41785.28791,642.8505832,1814.833333,3967.818011,9904.0,21.0,568.0,284.0,343.6538957,527.0,41.0,10383.0,3461.0,5582.752816,9904.0,58.0,0,0,0,0,72,92,275.5073928,367.3431904,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
80,6,02/03/2018 10:48:25,116194988,16,14,445,706.0,434,0,27.8125,108.3175694,706,0,50.42857143,188.6864368,9.905762889,0.258186696,4006723.724,4847132.22,10000000.0,52.0,116000000.0,7746332.533,4174892.714,10100000.0,224.0,111000000.0,8569112.308,3759829.031,10100000.0,96895.0,0,0,0,0,332,424,0.137699571,0.120487125,0,706,37.12903226,146.5227495,21468.91613,0,0,0,1,0,0,0,0,0,38.36666667,27.8125,50.42857143,0,0,0,0,0,0,16,445,14,706,8192,172,12,20,121669.7273,76787.57521,353030.0,96784.0,10000000.0,17640.95394,10000000.0,9952902.0,Benign
49731,6,02/03/2018 09:57:29,47,1,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,42553.19149,47.0,0.0,47.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,20,20,21276.59574,21276.59574,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,180,258,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 03:16:02,11473,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,39658.32825,610.1281269,1912.166667,4054.368479,10165.0,0.0,573.0,286.5,345.775216,531.0,42.0,10965.0,3655.0,5651.997435,10165.0,0.0,0,0,0,0,72,92,261.483483,348.6446439,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 11:27:23,9768,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,46580.67158,716.6257166,1628.0,3469.446642,8697.0,20.0,548.0,274.0,272.9432175,467.0,81.0,9321.0,3107.0,4849.230454,8697.0,31.0,0,0,0,0,72,92,307.1253071,409.5004095,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 11:48:59,11431,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,39804.04164,612.3698714,1905.166667,4116.121301,10294.0,19.0,585.0,292.5,327.3904397,524.0,61.0,10926.0,3642.0,5767.456719,10294.0,39.0,0,0,0,0,72,92,262.4442306,349.9256408,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 03:45:21,608,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3289.473684,608.0,0.0,608.0,608.0,608.0,608.0,0.0,608.0,608.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3289.473684,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
443,6,02/03/2018 01:41:17,60302445,13,12,805,2706.0,483,0,61.92307692,140.1793265,1460,0,225.5,453.2916982,58.22317818,0.414576888,2512601.875,4403019.714,10000000.0,9.0,60300000.0,5025203.75,5199836.498,10000000.0,221.0,60300000.0,5480470.364,5219859.698,10100000.0,16.0,0,0,0,0,272,312,0.215579982,0.198996906,0,1460,135.0384615,327.5326525,107277.6385,0,0,0,1,0,0,0,0,0,140.44,61.92307692,225.5,0,0,0,0,0,0,13,805,12,2706,8192,114,8,20,71998.16667,103148.6182,282315.0,22425.0,9978024.333,50015.44096,10000000.0,9891647.0,Benign
8080,6,02/03/2018 03:42:34,486,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4115.226337,486.0,0.0,486.0,486.0,486.0,486.0,0.0,486.0,486.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4115.226337,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 03:44:29,505,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3960.39604,505.0,0.0,505.0,505.0,505.0,505.0,0.0,505.0,505.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3960.39604,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
53,17,02/03/2018 03:37:14,270,1,1,42,58.0,42,42,42.0,0.0,58,58,58.0,0.0,370370.3704,7407.407407,270.0,0.0,270.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3703.703704,3703.703704,42,58,47.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,71.0,42.0,58.0,0,0,0,0,0,0,1,42,1,58,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 01:41:51,529,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3780.718336,529.0,0.0,529.0,529.0,529.0,529.0,0.0,529.0,529.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3780.718336,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
443,6,02/03/2018 12:57:01,5447258,8,10,956,5518.0,631,0,119.5,220.1934215,1460,0,551.8,659.4000303,1188.487859,3.304414808,320426.9412,1185789.061,4918553.0,0.0,528705.0,75529.28571,74400.60721,164860.0,3899.0,5419901.0,602211.2222,1653746.174,5002661.0,0.0,0,0,0,0,172,208,1.468628804,1.835786005,0,1460,340.7368421,537.7843271,289211.9825,0,0,0,1,0,0,0,0,1,359.6666667,119.5,551.8,0,0,0,0,0,0,8,956,10,5518,8192,11,3,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
80,6,02/03/2018 01:59:35,823,3,4,161,488.0,161,0,53.66666667,92.95339334,488,0,122.0,244.0,788578.3718,8505.467801,137.1666667,113.666911,330.0,0.0,505.0,252.5,181.7264428,381.0,124.0,493.0,164.3333333,169.7360696,339.0,0.0,0,0,0,0,72,92,3645.200486,4860.267315,0,488,81.125,173.7875859,30202.125,0,0,0,1,0,0,0,0,1,92.71428571,53.66666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 09:43:00,27336640,7,5,2274,1788.0,1138,0,324.8571429,554.117445,894,0,357.6,489.6639664,148.5917801,0.438971285,2485149.091,4111642.451,10000000.0,4115.0,27300000.0,4556106.667,4749866.306,10000000.0,67445.0,21300000.0,5319892.75,5441894.784,10000000.0,4115.0,1,0,0,0,140,124,0.256066583,0.182904702,0,1138,399.6923077,531.3997843,282385.7308,0,1,0,0,1,0,0,0,0,433.0,324.8571429,357.6,0,0,0,0,0,0,7,2274,5,1788,256,110,3,20,446191.3333,753423.6261,1316170.0,11201.0,8666022.0,2269325.203,10000000.0,6045795.0,Benign
8080,6,02/03/2018 10:47:01,11089,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41031.65299,631.2561998,1848.166667,4136.553948,10285.0,16.0,518.0,259.0,292.7422074,466.0,52.0,10651.0,3550.333333,5834.782801,10285.0,16.0,0,0,0,0,72,92,270.5383714,360.7178285,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
443,6,02/03/2018 09:41:16,117019561,19,21,1238,4461.0,404,0,65.15789474,103.2038238,1430,0,212.4285714,419.9712575,48.70125944,0.341823193,3000501.564,13000000.0,58400000.0,0.0,117000000.0,6501086.722,18800000.0,58600000.0,35.0,117000000.0,5845545.25,17900000.0,58500000.0,0.0,0,0,0,0,392,432,0.162366017,0.179457176,0,1430,139.0,314.4592183,98884.6,0,0,0,1,0,0,0,0,1,142.475,65.15789474,212.4285714,0,0,0,0,0,0,19,1238,21,4461,8192,184,10,20,246835.0,194871.5578,384630.0,109040.0,58200000.0,340708.0888,58400000.0,58000000.0,Benign
443,6,02/03/2018 11:51:19,117413167,16,39,857,37597.0,210,0,53.5625,75.88058052,1430,0,964.025641,640.7337688,327.5101165,0.468431279,2174317.907,11200000.0,58500000.0,0.0,117000000.0,7827544.467,20600000.0,58500000.0,30.0,117000000.0,3088208.5,13200000.0,58600000.0,0.0,0,0,0,0,332,792,0.136270918,0.332160362,0,1430,686.6785714,681.8653055,464940.2948,0,0,0,1,0,0,0,0,2,699.1636364,53.5625,964.025641,0,0,0,0,0,0,16,857,39,37597,8192,180,8,20,161992.0,140280.0859,261185.0,62799.0,58500000.0,37789.90771,58500000.0,58500000.0,Benign
8080,6,02/03/2018 02:17:41,10431,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43619.97891,671.0765986,1738.5,3834.144689,9555.0,1.0,563.0,281.5,325.9762261,512.0,51.0,9942.0,3314.0,5408.291505,9555.0,1.0,0,0,0,0,72,92,287.6042565,383.4723421,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
443,6,02/03/2018 10:04:14,246,3,0,77,0.0,46,0,25.66666667,23.45918441,0,0,0.0,0.0,313008.1301,12195.12195,123.0,144.2497834,225.0,21.0,246.0,123.0,144.2497834,225.0,21.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,60,0,12195.12195,0.0,0,46,30.75,21.68524844,470.25,0,1,0,0,1,0,0,0,0,41.0,25.66666667,0.0,0,0,0,0,0,0,3,77,0,0,258,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
53,17,02/03/2018 10:23:08,279,1,1,41,57.0,41,41,41.0,0.0,57,57,57.0,0.0,351254.4803,7168.458781,279.0,0.0,279.0,279.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,8,8,3584.229391,3584.229391,41,57,46.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,69.5,41.0,57.0,0,0,0,0,0,0,1,41,1,57,-1,-1,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 10:47:20,651,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,3072.196621,651.0,0.0,651.0,651.0,651.0,651.0,0.0,651.0,651.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,3072.196621,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 10:30:19,10424,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,43649.27091,671.5272448,1737.333333,3847.061979,9581.0,11.0,567.0,283.5,325.9762261,514.0,53.0,9934.0,3311.333333,5432.212287,9581.0,11.0,0,0,0,0,72,92,287.7973906,383.7298542,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
445,6,02/03/2018 04:17:57,154861,3,1,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25.82961495,51620.33333,88790.2199,154146.0,95.0,154861.0,77430.5,108626.4508,154241.0,620.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,72,32,19.37221121,6.457403736,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
443,6,02/03/2018 04:16:44,2829,3,0,31,0.0,31,0,10.33333333,17.89785834,0,0,0.0,0.0,10957.93567,1060.445387,1414.5,1966.463958,2805.0,24.0,2829.0,1414.5,1966.463958,2805.0,24.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,60,0,1060.445387,0.0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0.0,0,0,0,0,0,0,3,31,0,0,253,-1,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 11:20:00,10659,3,4,326,129.0,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,42686.93123,656.722019,1776.5,3886.229574,9695.0,16.0,698.0,349.0,418.6072145,645.0,53.0,10034.0,3344.666667,5501.69177,9695.0,16.0,0,0,0,0,72,92,281.4522938,375.2697251,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65.0,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
8080,6,02/03/2018 02:16:13,669,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2989.536622,669.0,0.0,669.0,669.0,669.0,669.0,0.0,669.0,669.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,2989.536622,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
80,6,02/03/2018 12:18:25,48506,3,4,437,859.0,437,0,145.6666667,252.3020676,859,0,214.75,429.5,26718.34412,144.3120439,8084.333333,12132.94811,23748.0,26.0,24442.0,12221.0,16339.8235,23775.0,667.0,24764.0,8254.666667,14024.45925,24448.0,26.0,0,0,0,0,72,92,61.8480188,82.46402507,0,859,162.0,320.4679614,102699.7143,0,0,0,1,0,0,0,0,1,185.1428571,145.6666667,214.75,0,0,0,0,0,0,3,437,4,859,8192,31,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
8080,6,02/03/2018 03:35:00,499,2,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4008.016032,499.0,0.0,499.0,499.0,499.0,499.0,0.0,499.0,499.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,0,4008.016032,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Bot
